step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,dest_freq,orig_freq
595,312113.78,4635.28,0.0,1790696.93,2102810.71,0,0,False,False,False,True,41,1
298,195285.1,29721.0,225006.1,852340.86,657055.76,0,0,False,False,False,False,5,1
157,143411.93,8064.7,0.0,3530963.09,3674375.02,0,0,True,False,False,False,21,1
431,21778.49,32350.8,10572.31,0.0,0.0,0,0,False,False,True,False,1,1
307,1322.9,20527.0,19204.1,0.0,0.0,0,0,False,False,True,False,1,1
378,330533.73,625663.0,295129.27,0.0,330533.73,0,0,True,False,False,False,3,1
134,49387.44,175.0,49562.44,0.0,0.0,0,0,False,False,False,False,10,1
542,182900.38,127547.0,0.0,0.0,182900.38,0,0,True,False,False,False,1,1
404,6131.55,6165.0,33.45,0.0,0.0,0,0,False,False,True,False,1,1
286,24847.08,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
161,188613.93,0.0,0.0,519819.1,708433.04,0,0,True,False,False,False,12,1
41,1334482.75,0.0,0.0,1734716.33,3069199.07,0,0,False,False,False,True,13,1
298,216577.64,22762.0,0.0,0.0,216577.64,0,0,True,False,False,False,2,1
347,4755.13,300194.83,295439.69,0.0,0.0,0,0,False,False,True,False,1,1
403,31917.12,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
282,52747.7,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
276,536657.99,0.0,0.0,736063.22,1272721.21,0,0,False,False,False,True,19,1
208,314280.15,1451.0,0.0,102793.98,417074.12,0,0,False,False,False,True,12,1
249,62821.44,8102772.36,8165593.8,79806.57,16985.14,0,0,False,False,False,False,5,1
184,413.0,60663.25,60250.26,0.0,0.0,0,0,False,False,True,False,1,1
33,304861.95,49589.67,0.0,619532.71,924394.65,0,0,False,False,False,True,34,1
240,5366.44,4377906.05,4383272.48,8508100.28,8502733.84,0,0,False,False,False,False,36,1
282,1490.16,432492.0,431001.84,0.0,0.0,0,0,False,False,True,False,1,1
22,74021.24,0.0,0.0,214210.62,288231.86,0,0,True,False,False,False,13,1
352,182314.78,0.0,0.0,218005.43,400320.21,0,0,True,False,False,False,4,1
346,134764.53,101466.0,0.0,176829.2,311593.73,0,0,True,False,False,False,4,1
331,156293.48,0.0,0.0,704843.36,861136.84,0,0,True,False,False,False,12,1
323,25376.23,35437.94,10061.71,0.0,0.0,0,0,False,False,True,False,1,1
335,11932.15,139.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
12,7203.09,681668.6,674465.51,0.0,0.0,0,0,False,False,True,False,1,1
255,63384.65,0.0,0.0,111440.67,174825.32,0,0,True,False,False,False,9,1
279,69401.83,169024.0,99622.17,1167015.79,1236417.62,0,0,True,False,False,False,19,1
40,1530.24,418827.96,417297.72,0.0,0.0,0,0,False,False,True,False,1,1
236,127127.63,389.0,0.0,2966914.83,3094042.46,0,0,True,False,False,False,17,1
233,193645.54,168366.0,0.0,2661968.35,2855613.9,0,0,True,False,False,False,16,1
225,178428.19,0.0,0.0,743288.51,921716.7,0,0,True,False,False,False,11,1
138,188292.46,21680.0,209972.46,0.0,0.0,0,0,False,False,False,False,12,1
238,47628.51,0.0,0.0,8733667.94,8781296.45,0,0,True,False,False,False,29,1
157,284106.61,1270347.18,1554453.79,326102.47,41995.86,0,0,False,False,False,False,5,1
279,137410.58,2041431.33,2178841.91,393862.47,256451.89,0,0,False,False,False,False,11,1
202,16757.7,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
203,6553.98,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
95,90055.91,63631.58,0.0,931791.54,1021847.45,0,0,True,False,False,False,13,1
164,14777.08,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
407,4860.14,5575.0,714.86,0.0,0.0,0,0,False,False,True,False,1,1
699,148714.54,148714.54,0.0,0.0,0.0,1,0,False,False,False,True,1,1
299,120339.22,1991949.63,2112288.85,123032.95,2693.73,0,0,False,False,False,False,12,1
282,328701.89,0.0,0.0,1332115.74,1660817.63,0,0,False,False,False,True,16,1
257,9167.07,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
323,585018.62,21166.0,0.0,0.0,585018.62,0,0,True,False,False,False,4,1
350,75936.31,0.0,0.0,2003067.88,2079004.19,0,0,True,False,False,False,22,1
203,5532.34,418609.0,413076.66,0.0,0.0,0,0,False,False,True,False,1,1
143,2330.96,52555.0,50224.04,0.0,0.0,0,0,False,False,True,False,1,1
352,248517.93,0.0,0.0,994053.99,1242571.92,0,0,True,False,False,False,5,1
140,133433.23,4378.0,137811.23,51629.86,0.0,0,0,False,False,False,False,15,1
209,61930.54,69734.0,7803.46,1199422.44,1261352.98,0,0,True,False,False,False,10,1
15,5899.18,15348.0,9448.82,0.0,0.0,0,0,False,False,True,False,1,1
252,5406.61,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
260,9199.86,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
402,657343.8,1062.0,0.0,11648927.88,12306271.69,0,0,False,False,False,True,17,1
538,4496.45,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
373,10357.14,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
12,2741.32,69139.0,66397.68,0.0,0.0,0,0,False,False,True,False,1,1
401,13653.41,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
226,69464.57,0.0,0.0,1694313.88,1763778.44,0,0,True,False,False,False,23,1
163,121209.24,6029.0,127238.24,276199.7,154990.46,0,0,False,False,False,False,9,1
229,382051.47,158.0,0.0,237974.53,620026.0,0,0,True,False,False,False,11,1
130,48427.11,174988.0,126560.89,0.0,0.0,0,0,False,False,True,False,1,1
135,5293.6,21016.0,15722.4,0.0,0.0,0,0,False,False,True,False,1,1
136,20294.35,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
283,283450.5,31030.0,0.0,150352.91,433803.42,0,0,True,False,False,False,9,1
302,13266.24,51961.0,38694.76,0.0,0.0,0,0,False,False,True,False,1,1
45,127182.6,0.0,0.0,320632.0,447814.6,0,0,True,False,False,False,12,1
14,366023.87,52853.0,0.0,0.0,393438.07,0,0,True,False,False,False,26,1
203,123822.95,7386698.51,7510521.47,1954555.68,1830732.73,0,0,False,False,False,False,25,1
34,226271.44,5808264.92,6034536.36,556259.68,329988.23,0,0,False,False,False,False,30,1
226,8223.71,14956.75,6733.05,0.0,0.0,0,0,False,False,True,False,1,1
274,3859.62,23289.0,19429.38,0.0,0.0,0,0,False,False,True,False,1,1
187,68507.89,0.0,0.0,720152.45,788660.34,0,0,True,False,False,False,11,1
567,3076.59,21872.0,18795.41,0.0,0.0,0,0,False,False,True,False,1,1
307,7302.84,36103.0,28800.16,0.0,0.0,0,0,False,False,True,False,1,1
253,246353.88,28695581.0,28941934.88,5710234.71,5463880.83,0,0,False,False,False,False,26,1
649,35585.75,7632275.2,7667860.95,1074308.66,1038722.91,0,0,False,False,False,False,13,1
236,32100.85,5342266.95,5374367.8,1142282.09,1110181.24,0,0,False,False,False,False,8,1
279,13572.21,456.0,0.0,393940.81,407513.02,0,0,True,False,False,False,10,1
42,6661.55,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
40,137583.45,501550.73,639134.18,2452944.6,2315361.15,0,0,False,False,False,False,39,1
378,28894.53,42159.0,13264.47,0.0,0.0,0,0,False,False,True,False,1,1
138,16507.48,2356.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
229,263196.59,1773218.85,2036415.44,317878.3,54681.71,0,0,False,False,False,False,3,1
158,13912.22,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
251,3377.55,40775.0,37397.45,0.0,0.0,0,0,False,False,True,False,1,1
209,10835.73,29909.0,19073.27,0.0,0.0,0,0,False,False,True,False,1,1
687,140059.77,41423.0,0.0,122092.51,262152.28,0,0,True,False,False,False,2,1
327,179151.83,31394.0,0.0,687410.68,866562.51,0,0,True,False,False,False,4,1
204,7153.11,307799.25,300646.15,0.0,0.0,0,0,False,False,True,False,1,1
202,145754.6,9967.0,155721.6,66629.28,0.0,0,0,False,False,False,False,3,1
156,169506.03,1032766.64,1202272.67,2165270.2,1995764.17,0,0,False,False,False,False,45,1
393,93830.93,1716239.45,1810070.39,290355.32,196524.39,0,0,False,False,False,False,6,1
186,69565.81,1061975.51,1131541.32,6154092.61,6084526.8,0,0,False,False,False,False,56,1
301,625536.47,0.0,0.0,2279235.35,2904771.82,0,0,False,False,False,True,22,1
522,10485.01,341947.77,331462.76,0.0,10485.01,0,0,True,False,False,False,10,1
229,25864.09,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
154,100627.43,0.0,0.0,735377.92,836005.35,0,0,True,False,False,False,22,1
300,10514.49,21876.32,11361.83,0.0,0.0,0,0,False,False,True,False,1,1
43,4559.19,395.0,0.0,0.0,4559.19,0,0,True,False,False,False,13,1
202,3250.87,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
279,8632.76,227.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
165,55144.76,69483.0,124627.76,1216126.62,1160981.87,0,0,False,False,False,False,12,1
304,185826.22,80132.0,0.0,0.0,185826.22,0,0,True,False,False,False,2,1
163,3488.98,220545.0,217056.02,0.0,0.0,0,0,False,False,True,False,1,1
253,627203.27,873.0,0.0,232895.48,860098.75,0,0,True,False,False,False,12,1
211,181202.56,1992.0,0.0,2612246.44,2793449.0,0,0,True,False,False,False,36,1
404,12562.34,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
141,41183.63,19.0,0.0,7316.63,48500.26,0,0,True,False,False,False,6,1
154,43110.79,10237.0,53347.79,36164.06,0.0,0,0,False,False,False,False,12,1
183,1176.72,0.0,0.0,525061.03,851110.92,0,0,True,False,False,False,21,1
400,219166.01,0.0,0.0,566343.31,785509.32,0,0,False,False,False,True,7,1
299,272180.64,817480.2,1089660.85,1807866.15,1535685.51,0,0,False,False,False,False,12,1
325,50180.34,573483.76,623664.1,3917518.32,3867337.98,0,0,False,False,False,False,20,1
166,4961.04,20581.0,15619.96,341445.9,346406.94,0,0,False,True,False,False,24,1
188,45282.83,114196.0,159478.83,599960.89,554678.06,0,0,False,False,False,False,10,1
236,376829.27,0.0,0.0,7598778.07,7975607.34,0,0,False,False,False,True,29,1
404,85207.74,24779.0,0.0,0.0,85207.74,0,0,True,False,False,False,4,1
370,43683.09,2014129.42,2057812.51,81002.1,37319.01,0,0,False,False,False,False,2,1
378,214194.38,8373445.31,8587639.69,1793773.86,1579579.48,0,0,False,False,False,False,13,1
167,13469.54,603.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
478,24538.04,28761.1,4223.06,0.0,0.0,0,0,False,False,True,False,1,1
207,162687.33,153334.04,0.0,4631440.69,4794128.02,0,0,True,False,False,False,56,1
259,3927.32,87321.49,83394.18,0.0,0.0,0,0,False,False,True,False,1,1
659,10543.31,22246.72,11703.41,0.0,0.0,0,0,False,False,True,False,1,1
309,46579.43,0.0,0.0,950952.55,997531.98,0,0,True,False,False,False,9,1
525,3118209.3,116956.35,0.0,3633556.26,6751765.56,0,0,False,False,False,True,13,1
283,130862.89,0.0,0.0,4444870.19,4575733.08,0,0,True,False,False,False,10,1
188,9303.9,448105.49,457409.39,9879747.33,9870443.43,0,0,False,False,False,False,21,1
187,490047.3,10267.0,0.0,194703.9,684751.19,0,0,True,False,False,False,13,1
20,35342.41,30098.0,0.0,117790.69,153133.1,0,0,True,False,False,False,12,1
137,172801.19,0.0,0.0,187095.04,359896.23,0,0,True,False,False,False,15,1
328,23292.92,1525.0,0.0,73508.73,96801.66,0,0,True,False,False,False,1,1
158,20700.24,8682.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
182,161383.06,10010.0,171393.06,952614.32,791231.27,0,0,False,False,False,False,15,1
180,126268.49,2089368.71,2215637.2,330245.52,203977.03,0,0,False,False,False,False,10,1
8,1425.23,746427.92,745002.7,0.0,0.0,0,0,False,False,True,False,1,1
694,52815.0,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
330,113372.64,30631.0,0.0,0.0,113372.64,0,0,True,False,False,False,1,1
228,47122.22,16088.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
207,131835.71,17607600.43,17739436.14,1560740.16,1428904.45,0,0,False,False,False,False,30,1
566,288209.84,21720.0,0.0,811819.82,1100029.66,0,0,True,False,False,False,5,1
47,442379.87,913469.3,1355849.17,810174.17,367794.3,0,0,False,False,False,False,30,1
637,7975.18,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
94,112413.64,365195.0,477608.64,369896.54,257482.9,0,0,False,False,False,False,25,1
21,5199.85,2463.26,0.0,0.0,0.0,0,0,False,False,True,False,1,1
167,4192.5,159.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
264,4425.06,115.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
258,120112.02,0.0,0.0,899461.87,1019573.89,0,0,True,False,False,False,11,1
308,358413.14,31476.0,0.0,868750.36,1227163.5,0,0,True,False,False,False,17,1
328,7722.14,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
283,133224.07,305866.0,172641.93,820551.47,953775.54,0,0,True,False,False,False,9,1
280,175853.93,19769093.75,19944947.69,2781032.99,2605179.06,0,0,False,False,False,False,18,1
403,210871.64,38098.0,0.0,0.0,210871.64,0,0,True,False,False,False,1,1
158,17052.83,5561.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
404,81708.29,0.0,0.0,4991067.88,5072776.17,0,0,True,False,False,False,30,1
11,130454.07,0.0,0.0,814354.58,944808.66,0,0,True,False,False,False,40,1
18,106875.71,2025811.61,2132687.32,579928.92,473053.21,0,0,False,False,False,False,26,1
688,28468.59,0.0,0.0,741504.43,769973.02,0,0,False,False,False,True,14,1
44,22583.56,3582.0,0.0,3120803.23,2994727.98,0,0,True,False,False,False,32,1
231,160919.57,3779617.98,3940537.55,262490.69,101571.11,0,0,False,False,False,False,12,1
284,6459.3,16957.0,10497.7,0.0,0.0,0,0,False,False,True,False,1,1
563,6739.63,3.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
307,242927.86,3401.0,0.0,14087166.99,14330094.86,0,0,True,False,False,False,20,1
394,354095.17,0.0,0.0,354613.61,708708.78,0,0,True,False,False,False,4,1
299,249722.68,0.0,0.0,1672366.22,1922088.9,0,0,True,False,False,False,8,1
255,146499.58,0.0,0.0,248900.65,395400.23,0,0,True,False,False,False,9,1
230,373469.53,0.0,0.0,428983.68,802453.21,0,0,True,False,False,False,28,1
14,13558.1,19887.0,6328.9,0.0,0.0,0,0,False,False,True,False,1,1
163,5817.09,190044.0,184226.91,0.0,0.0,0,0,False,False,True,False,1,1
35,205675.8,23566.0,0.0,265674.75,471350.54,0,0,True,False,False,False,25,1
14,156710.03,0.0,0.0,1619362.33,1776072.36,0,0,True,False,False,False,32,1
142,3584.06,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
9,157638.73,18507.0,176145.73,0.0,0.0,0,0,False,False,False,False,19,1
304,2836.21,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
10,6912.52,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
11,25959.65,193801.16,167841.52,0.0,0.0,0,0,False,False,True,False,1,1
283,18663.67,2068.0,20731.67,0.0,0.0,0,0,False,False,False,False,1,1
158,217444.6,57775.17,0.0,1266030.94,1483475.55,0,0,True,False,False,False,12,1
164,3116.93,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
12,22161.38,5034.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
132,121595.77,0.0,0.0,1085522.29,1207118.06,0,0,True,False,False,False,32,1
45,3833.7,30880.0,27046.3,0.0,0.0,0,0,False,False,True,False,1,1
252,7096.58,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
442,34277.7,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
353,150236.02,17233333.71,17383569.73,185433.32,35197.3,0,0,False,False,False,False,4,1
228,1103.92,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
346,29626.32,76792.59,47166.27,0.0,0.0,0,0,False,False,True,False,1,1
157,294835.75,73884.0,368719.75,1153916.91,859081.16,0,0,False,False,False,False,11,1
187,107951.92,834939.0,942890.92,29376.12,0.0,0,0,False,False,False,False,4,1
278,334021.31,0.0,0.0,679349.88,1013371.2,0,0,True,False,False,False,10,1
156,17068.51,0.0,0.0,18913.14,35981.65,0,0,True,False,False,False,4,1
352,516901.06,340946.0,0.0,0.0,516901.06,0,0,True,False,False,False,2,1
403,182105.42,42278.0,0.0,1293.66,183399.08,0,0,True,False,False,False,4,1
370,264538.97,15917.0,0.0,18155.45,282694.41,0,0,True,False,False,False,3,1
352,173837.81,10959410.5,11133248.31,870447.61,696609.8,0,0,False,False,False,False,16,1
179,184658.41,3827569.17,4012227.58,2967985.21,2783326.81,0,0,False,False,False,False,29,1
201,170356.34,0.0,0.0,7412494.65,7582851.0,0,0,True,False,False,False,35,1
346,373846.99,1511.0,0.0,2902791.11,3276638.1,0,0,True,False,False,False,25,1
401,1070.15,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
188,3070.86,85064.84,81993.98,0.0,0.0,0,0,False,False,True,False,1,1
43,5345.47,160275.0,154929.53,0.0,0.0,0,0,False,False,True,False,1,1
209,9276.12,661.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
399,43567.2,0.0,0.0,987973.65,1031540.86,0,0,True,False,False,False,13,1
351,47904.07,0.0,0.0,214454.59,262358.66,0,0,True,False,False,False,13,1
394,154027.72,22045.0,0.0,0.0,154027.72,0,0,True,False,False,False,2,1
163,13742.14,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
353,231039.85,12985.0,0.0,2825627.65,3056667.5,0,0,True,False,False,False,9,1
325,311975.72,0.0,0.0,447646.92,759622.65,0,0,True,False,False,False,19,1
303,87321.27,59689.0,0.0,0.0,87321.27,0,0,True,False,False,False,2,1
351,17878.86,118063.51,100184.64,0.0,0.0,0,0,False,False,True,False,1,1
525,163419.72,0.0,0.0,2715773.57,2879193.29,0,0,True,False,False,False,13,1
231,95216.22,1370088.03,1465304.25,979025.46,883809.24,0,0,False,False,False,False,15,1
380,206473.75,506368.0,299894.25,315657.37,522131.12,0,0,True,False,False,False,6,1
300,365250.89,290.0,0.0,0.0,365250.89,0,0,True,False,False,False,6,1
21,8709.72,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
239,105665.83,0.0,0.0,400583.73,506249.57,0,0,True,False,False,False,10,1
17,150151.09,75959.0,0.0,4037980.06,4352678.99,0,0,True,False,False,False,53,1
163,179294.06,168302.0,0.0,0.0,262412.65,0,0,True,False,False,False,11,1
162,311262.65,7426578.09,7737840.74,791638.92,480376.26,0,0,False,False,False,False,29,1
352,181495.39,0.0,0.0,323960.58,505455.96,0,0,True,False,False,False,6,1
302,15931.87,207393.0,191461.13,0.0,0.0,0,0,False,False,True,False,1,1
308,1753.8,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
594,157756.37,1668156.34,1825912.7,2794116.99,2636360.62,0,0,False,False,False,False,16,1
331,144002.38,8232600.74,8376603.12,3023793.62,2879791.25,0,0,False,False,False,False,31,1
163,83944.82,0.0,0.0,598277.28,682222.1,0,0,True,False,False,False,31,1
546,190703.55,49575.0,0.0,680639.47,871343.02,0,0,True,False,False,False,3,1
373,2149.29,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
309,26005.12,159249.0,133243.88,0.0,0.0,0,0,False,False,True,False,1,1
306,16880.3,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
275,135681.49,2620641.54,2756323.03,275750.75,140069.26,0,0,False,False,False,False,4,1
36,610.28,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
201,7946.67,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
205,19116.91,102768.0,83651.09,0.0,0.0,0,0,False,False,True,False,1,1
331,23842.61,626.0,0.0,248898.76,272741.37,0,0,True,False,False,False,5,1
11,970.92,263396.0,262425.08,0.0,0.0,0,0,False,False,True,False,1,1
15,11197.78,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
333,4061.6,887.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
209,126342.08,31139.0,157481.08,208673.45,82331.37,0,0,False,False,False,False,16,1
351,336721.13,800.0,337521.13,3157530.96,2820809.83,0,0,False,False,False,False,19,1
230,73911.78,434584.8,360673.02,0.0,73911.78,0,0,True,False,False,False,7,1
717,4263.18,9431.0,5167.82,0.0,0.0,0,0,False,False,True,False,1,1
158,284800.66,0.0,0.0,1182749.42,1467550.08,0,0,True,False,False,False,25,1
324,28650.28,18725.0,0.0,425019.35,453669.62,0,0,True,False,False,False,7,1
133,479054.61,21391.0,500445.61,888525.23,409470.62,0,0,False,False,False,False,21,1
249,73120.72,28926.0,0.0,0.0,73120.72,0,0,True,False,False,False,4,1
335,679.15,102438.0,101758.85,0.0,0.0,0,0,False,False,True,False,1,1
213,883034.14,0.0,0.0,2546077.98,3429112.12,0,0,False,False,False,True,24,1
326,22723.91,29859.0,7135.09,0.0,0.0,0,0,False,False,True,False,1,1
165,286230.78,0.0,0.0,1658808.09,1945038.87,0,0,True,False,False,False,33,1
307,242691.32,21144.0,0.0,9340.89,252032.21,0,0,True,False,False,False,5,1
275,649316.57,0.0,0.0,6080487.52,6729804.09,0,0,False,False,False,True,16,1
259,7321.11,44695.0,37373.89,0.0,0.0,0,0,False,False,True,False,1,1
567,4270.34,204970.0,200699.66,0.0,0.0,0,0,False,False,True,False,1,1
331,42681.33,576.0,0.0,6215.11,48896.44,0,0,True,False,False,False,2,1
230,743485.55,0.0,0.0,1772803.51,2516289.06,0,0,False,False,False,True,21,1
17,130346.81,16462.0,0.0,5302811.2,5433158.01,0,0,True,False,False,False,49,1
204,5001.14,104932.74,99931.6,0.0,0.0,0,0,False,False,True,False,1,1
280,242751.24,0.0,0.0,6712345.77,6955097.0,0,0,True,False,False,False,35,1
180,188736.32,167474.0,0.0,193506.05,148990.14,0,0,True,False,False,False,12,1
132,17528.34,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
211,212571.79,0.0,0.0,1092659.3,1305231.09,0,0,True,False,False,False,10,1
347,26408.67,99115.41,72706.74,3284696.0,3311104.67,0,0,True,False,False,False,17,1
351,204003.96,0.0,0.0,631228.06,835232.01,0,0,True,False,False,False,6,1
17,71239.11,1009900.83,1081139.94,10674297.49,10603058.38,0,0,False,False,False,False,37,1
255,707721.19,0.0,0.0,971468.31,1679189.5,0,0,False,False,False,True,18,1
19,176067.28,10142799.46,10318866.74,1428421.24,1391985.31,0,0,False,False,False,False,25,1
374,58070.92,303873.0,245802.08,0.0,0.0,0,0,False,False,True,False,1,1
380,378242.9,0.0,0.0,7432864.04,7811106.95,0,0,True,False,False,False,3,1
235,63298.97,5820918.69,5884217.66,773687.44,710388.47,0,0,False,False,False,False,14,1
304,220099.24,0.0,0.0,1687606.76,1907706.0,0,0,True,False,False,False,8,1
14,204781.62,33194.0,0.0,1262.0,0.0,0,0,True,False,False,False,24,1
522,412118.4,72711.0,0.0,7278835.88,7690954.28,0,0,False,False,False,True,32,1
258,208804.5,49535.0,258339.5,5086023.94,4877219.43,0,0,False,False,False,False,10,1
347,28379.26,225712.37,197333.11,0.0,0.0,0,0,False,False,True,False,1,1
324,106174.02,120440.0,14265.98,4070105.94,4176279.96,0,0,True,False,False,False,14,1
372,23104.6,497.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
476,136186.23,382963.0,246776.77,1638148.32,1774334.55,0,0,True,False,False,False,27,1
347,14106.03,11414.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
17,131448.81,0.0,0.0,136657.89,268106.7,0,0,True,False,False,False,21,1
380,13294.53,5591.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
398,205876.12,2056644.0,2262520.12,3458828.82,3252952.7,0,0,False,False,False,False,30,1
395,197440.78,31285.0,0.0,82424.48,279865.27,0,0,True,False,False,False,2,1
573,111150.86,0.0,0.0,2029737.13,2140887.99,0,0,True,False,False,False,18,1
356,144248.51,0.0,0.0,2127289.0,2271537.52,0,0,True,False,False,False,24,1
14,228233.29,25228.0,0.0,0.0,269971.32,0,0,False,False,False,True,25,1
44,1143.61,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
234,53768.15,225.0,0.0,0.0,53768.15,0,0,True,False,False,False,9,1
257,6438.05,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
17,28011.55,455257.1,427245.54,0.0,0.0,0,0,False,False,True,False,1,1
406,37635.68,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
403,282740.38,0.0,0.0,874294.05,1157034.43,0,0,True,False,False,False,4,1
11,28281.85,1431717.59,1403435.74,0.0,0.0,0,0,False,False,True,False,1,1
347,9750.98,107168.27,97417.29,0.0,0.0,0,0,False,False,True,False,1,1
134,122516.97,33009.0,0.0,1434625.35,1557142.33,0,0,True,False,False,False,20,1
202,443929.2,35860.0,0.0,2113962.69,2557891.89,0,0,False,False,False,True,6,1
14,130771.97,3587.0,0.0,242451.81,293381.25,0,0,True,False,False,False,25,1
373,264198.41,0.0,0.0,689494.53,1228343.93,0,0,True,False,False,False,5,1
256,159076.25,0.0,0.0,1361399.08,1520475.34,0,0,False,False,False,True,22,1
382,27553.58,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
396,28828.54,1194634.07,1223462.61,610133.14,581304.6,0,0,False,False,False,False,6,1
279,89386.7,0.0,0.0,236510.34,325897.04,0,0,True,False,False,False,5,1
281,10183.94,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
177,76486.02,3773457.98,3849944.0,3022169.18,2945683.16,0,0,False,False,False,False,28,1
230,101098.49,396019.0,497117.49,1844643.94,1743545.45,0,0,False,False,False,False,10,1
259,8824.62,2598.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
188,272187.92,497765.0,225577.08,35413.49,307601.4,0,0,True,False,False,False,7,1
332,60080.76,5327493.92,5387574.68,318750.88,258670.13,0,0,False,False,False,False,4,1
153,3265635.77,0.0,0.0,12155189.68,15420825.46,0,0,False,False,False,True,52,1
227,28131.62,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
540,15431.5,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
38,30894.03,0.0,0.0,0.0,0.0,0,0,False,False,True,False,1,1
587,125450.56,11234.0,0.0,8473946.05,8599396.61,0,0,True,False,False,False,3,1
354,98662.04,0.0,0.0,3263181.64,3361843.68,0,0,True,False,False,False,26,1
230,6607.41,31333.0,24725.59,0.0,0.0,0,0,False,False,True,False,1,1
280,218226.81,0.0,0.0,3070557.67,3288784.48,0,0,True,False,False,False,18,1
259,57589.48,2689527.69,2747117.17,13109427.77,13051838.3,0,0,False,False,False,False,14,1
159,21795.37,0.0,0.0,552528.36,574323.73,0,0,True,False,False,False,17,1
187,15723.05,273023.85,257300.8,0.0,0.0,0,0,False,False,True,False,1,1
347,16645.24,483246.1,466600.87,1048694.43,1065339.67,0,0,True,False,False,False,8,1
396,75194.04,11795.0,0.0,156845.29,232039.33,0,0,True,False,False,False,3,1
229,112678.17,20265.0,132943.17,0.0,0.0,0,0,False,False,False,False,2,1
140,18159.98,19154.91,994.93,0.0,0.0,0,0,False,False,True,False,1,1
166,3488.76,100000.0,96511.24,0.0,0.0,0,0,False,False,True,False,1,1
375,191558.11,19933.0,211491.11,90904.4,0.0,0,0,False,False,False,False,3,1
